,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1953-05-15,13.732981,15.301034,16.381271,14.593208,14.498489,14.067768,16.019547,13.053184,14.717464,14.664559,13.702638,13.055166,16.387016,11.332648,12.300997,13.208865
1953-06-15,11.532761,13.011951,13.493257,13.042165,11.969312,12.077618,12.959492,11.441213,12.575968,12.993069,12.249556,10.755569,13.731723,9.335135,10.426541,11.286348
1953-07-15,8.92058,10.528179,10.209229,10.628712,9.382915,9.995814,10.16318,8.976265,9.616895,11.108856,10.260981,8.216276,11.224889,7.1116953,8.32483,8.75557
1953-08-15,7.3735676,8.136881,8.819636,6.7984447,8.114743,8.153912,8.397517,7.15427,7.3161545,9.1501045,8.157106,6.7356687,9.173354,5.438344,6.5466185,6.279126
1953-09-15,7.0541778,7.6799436,8.871409,6.1274033,7.971635,7.4901195,7.1730804,6.580042,6.554103,7.272907,6.835386,6.397517,8.732661,5.2961783,6.409378,5.859548
1953-10-15,8.18726,9.285186,10.468294,8.04821,8.954117,8.681298,8.189577,7.4941206,8.094413,9.323104,8.0620985,7.3872085,10.521618,7.2342706,8.905067,7.4275465
1953-11-15,10.172324,11.052509,12.39843,10.57206,10.663202,10.838263,10.309577,9.76086,10.95778,11.374256,10.542915,9.255671,12.726923,10.195374,10.925787,9.9860935
1953-12-15,12.331446,13.176441,15.01302,13.2646265,12.779922,12.889537,12.87805,12.454132,14.0748825,13.537461,12.892712,11.034222,15.558864,12.279073,12.566852,12.815403
1954-01-15,14.861805,14.893049,16.74815,14.574525,14.91314,14.009554,15.180381,13.762386,16.580412,14.79343,14.101222,13.185285,17.143116,13.110149,13.713402,14.68293
1954-02-15,16.12647,15.932148,17.426052,15.239845,15.9137535,14.71245,16.17579,14.785685,17.756222,15.409518,14.661713,14.512412,18.255304,13.902129,14.440187,15.5010195
1954-03-15,16.53124,16.746141,18.015179,15.381224,16.487787,14.772947,16.69691,15.062869,17.765928,15.484134,15.241766,14.983748,18.604946,13.91674,14.265807,15.648199
1954-04-15,16.079397,16.727684,17.62675,15.35298,16.412268,14.649066,16.50034,14.280421,16.961739,15.387217,15.243503,14.437718,17.721392,13.181237,13.655474,14.85411
1954-05-15,14.261942,15.719345,16.093761,14.449746,14.28847,13.893342,15.61319,13.062293,15.146005,14.7791195,14.263775,13.218451,15.996061,11.632698,12.2541275,13.065047
1954-06-15,12.078328,12.915457,13.149351,12.952688,11.678398,12.467438,13.44892,11.484144,12.155395,12.954312,12.5593815,11.096068,13.436018,9.595249,10.38942,11.22509
1954-07-15,8.954088,10.747077,10.056919,10.388239,9.114434,10.980615,10.697324,9.307263,8.55249,11.068749,10.891129,8.039954,10.986568,6.8233223,7.941707,8.072075
1954-08-15,7.488324,7.9993854,8.811427,7.96833,7.6819696,8.53912,8.081582,7.1781235,7.0371842,8.791195,8.322841,6.651102,9.380767,4.891506,6.378516,6.359401
1954-09-15,7.100818,6.8194423,8.881108,6.8753533,7.6602626,7.146436,6.80273,6.0913906,6.395236,7.4293194,6.9045715,6.556136,9.035315,4.693572,6.125165,5.928848
1954-10-15,8.024143,9.282107,9.948889,8.55119,8.714185,8.413402,7.264741,7.0130787,7.300826,9.52053,9.536868,7.390082,10.138897,7.715464,8.195448,7.092414
1954-11-15,10.514631,11.716594,11.84055,10.997443,10.12019,10.665887,9.79264,10.05458,9.935843,11.482649,11.43979,9.213838,12.467723,10.255576,10.789272,10.157519
1954-12-15,12.7239275,13.587425,14.254253,13.520256,12.19148,12.817693,13.050719,12.368243,13.031074,13.55975,13.289787,11.707473,15.238908,12.230615,12.9378805,12.871792
1955-01-15,14.372537,15.147515,16.31691,14.511505,14.353697,14.007697,15.408039,14.118768,15.714635,14.471104,14.445531,13.679209,16.578213,13.440589,13.763724,14.594939
1955-02-15,15.326584,16.214792,17.387424,15.221319,15.677403,14.809625,16.491137,15.068633,17.064665,14.946352,14.96584,14.442249,17.549091,14.265072,14.0844145,15.557132
1955-03-15,15.949918,16.580624,17.85165,15.384911,16.375053,15.129138,16.874949,15.212724,17.257446,15.337765,15.121015,14.872606,18.16395,14.247943,14.186857,15.7353325
1955-04-15,15.57417,16.631775,17.08654,15.48275,16.200722,14.739952,16.743952,14.827984,16.8641,15.06349,14.94931,14.745418,17.89017,13.57705,13.67865,15.1448345
1955-05-15,14.139473,15.922861,15.836727,14.823764,13.681866,14.032889,16.008064,13.337013,15.174803,14.1012,14.354925,13.374409,15.895115,11.597646,12.223025,13.453899
1955-06-15,11.745502,13.425003,13.44847,12.620957,11.533353,12.310713,13.249603,11.752575,12.002707,12.002857,12.602225,11.160058,13.206443,9.688805,10.382797,10.935012
1955-07-15,9.031066,10.972728,10.970524,9.735959,9.274897,10.293084,10.250956,8.827986,8.532471,10.495191,9.760693,8.62109,10.815161,7.463388,8.2691,8.797237
1955-08-15,7.8469996,8.521629,9.41261,7.5586286,7.8222837,7.6267815,7.8234906,6.729052,6.701715,8.445249,6.9752555,7.5110345,8.900879,5.88203,6.569313,6.718261
1955-09-15,7.536662,7.459486,9.043191,6.8223996,7.4997687,6.778153,6.8223653,5.717244,6.1302347,7.755207,5.763091,7.2770276,8.282957,5.4638796,6.587944,6.182274
1955-10-15,8.0781355,9.634654,10.707418,7.7359014,8.82513,7.540437,7.682932,6.5670977,7.2447104,8.901797,8.129238,8.137993,9.929927,7.689487,8.493856,7.8714385
1955-11-15,9.813943,11.233092,12.291619,10.374195,10.396725,10.452415,9.985158,9.475941,10.388473,10.656881,10.715209,9.5275135,12.21028,10.093228,10.745277,10.803086
1955-12-15,12.026073,13.296376,14.647117,13.003123,12.598155,12.910521,12.399479,11.660157,13.264746,12.70023,13.043633,11.539133,14.677731,12.193088,12.712938,13.284634
1956-01-15,14.468532,15.004743,16.531193,14.383742,14.236478,13.855389,15.31736,13.501354,15.507451,13.938226,14.509434,13.6075535,16.403194,13.51085,13.892878,14.870496
1956-02-15,15.573104,16.47921,17.769526,15.203301,15.251333,14.570625,16.158464,14.504993,16.627304,14.634921,15.210643,14.8165655,17.66634,13.996626,14.39554,16.191298
1956-03-15,15.912242,17.318977,18.486311,15.672038,15.612018,14.865607,16.87093,14.853544,16.861425,14.92734,15.5084305,15.392616,18.277565,14.044093,14.567155,16.285616
1956-04-15,15.270942,17.307583,18.110207,15.409918,15.149265,14.917299,16.628193,14.182774,16.166065,14.897903,15.215652,14.517766,17.738274,13.341773,13.871499,15.269678
1956-05-15,14.019194,15.725373,16.49558,14.338204,14.0555105,14.138903,15.704191,12.897516,14.518707,14.209836,14.352681,13.314204,15.67565,11.5382395,12.622756,13.485608
1956-06-15,11.226669,13.56574,13.59374,12.094003,12.076513,12.383351,13.506404,11.279504,11.464487,12.275908,12.784549,10.847645,12.633814,9.668911,10.562779,11.783799
1956-07-15,8.373515,10.468754,11.482141,9.600071,8.991056,10.686962,10.910716,8.408853,8.602433,9.924775,10.875849,8.254914,9.721327,7.3337026,8.259598,9.176579
1956-08-15,6.9030504,8.357365,9.993141,7.722348,7.600857,8.112869,8.658493,6.5845714,6.3966756,7.905469,8.3954735,7.533534,7.4764724,5.3821445,6.659295,6.657437
1956-09-15,6.621653,7.563621,9.663307,7.0464916,7.4907684,7.5760508,7.288637,5.86854,6.0856557,6.804987,6.6652956,7.230009,6.931411,4.7699766,6.8940625,6.0070443
1956-10-15,7.612048,9.58829,10.942414,8.47723,8.518682,8.951892,8.219752,6.79199,7.5826116,8.575203,8.870144,8.041437,8.773951,7.846697,9.199287,7.9420056
1956-11-15,9.962528,11.275762,12.5609,10.274914,10.316154,10.50496,10.38095,9.553711,9.587974,10.661842,11.103097,9.648209,11.4209175,10.1787815,11.412508,11.038791
1956-12-15,11.880642,14.109955,15.040144,12.789839,12.450868,12.875786,12.958448,12.119256,12.07839,13.042918,13.477092,11.90621,14.022702,11.542324,13.383152,13.239409
1957-01-15,13.742341,15.968574,16.5053,14.378875,14.578976,14.022948,15.610858,13.902424,14.952422,14.276279,14.595312,13.815607,15.86759,12.810736,14.344011,15.106881
1957-02-15,14.620569,16.992443,17.633783,15.034795,15.948894,14.932748,16.598969,14.797408,16.223461,15.172304,15.136668,14.782027,17.302223,13.705065,14.8674965,16.172756
1957-03-15,15.183335,17.609158,18.13754,15.405031,16.576233,15.461429,17.061445,15.026099,16.648155,15.6525755,15.492234,15.319404,17.182106,13.700754,14.752498,16.455414
1957-04-15,14.500611,17.843443,17.689796,15.324784,15.404235,15.082407,16.854202,14.41712,15.873816,15.562667,15.225654,14.679868,16.67263,12.882229,13.92476,15.301608
1957-05-15,13.493636,16.443457,15.779725,14.373745,13.701036,14.427858,16.215107,12.947541,13.967309,14.582639,14.12865,13.540875,15.02285,11.124232,12.574622,13.795592
1957-06-15,11.480032,13.820417,13.532321,12.673261,11.925335,12.572622,14.290809,11.30793,11.199002,12.388005,12.466518,11.160235,13.098916,9.3198395,10.863092,11.652384
1957-07-15,8.607109,11.31577,10.935279,10.863333,9.218245,10.563269,10.925996,9.394579,8.44668,10.146554,10.834525,8.66341,10.975445,6.8912287,8.857154,9.282584
1957-08-15,7.2042384,8.186076,9.172144,8.211326,7.506125,8.693436,7.867873,7.448544,6.5887036,7.2690454,7.561963,7.333844,9.293739,5.0251546,6.886443,7.209699
1957-09-15,7.134873,7.529496,9.148605,7.0969057,7.3910246,7.6623816,6.8128257,6.359277,5.7976375,6.3886604,6.011309,7.176948,8.855966,4.60826,6.4188266,6.5061927
1957-10-15,8.317809,9.65558,10.5894375,9.171453,8.374225,9.296465,7.522702,7.6770473,7.3488746,8.811978,8.81244,7.7716184,10.260079,7.1064773,9.713646,7.993806
1957-11-15,10.167097,11.871648,12.3441105,10.8153,10.465455,11.048489,10.217045,9.97705,10.686431,11.132998,10.940646,9.550482,11.728947,9.886148,11.805333,10.479475
1957-12-15,12.386178,14.052425,14.762896,13.30693,12.474871,13.367687,13.303143,12.288427,13.324864,13.66875,13.316068,11.24529,14.209816,12.061857,13.255553,13.099279
1958-01-15,13.808362,15.842378,16.34768,14.428935,14.349806,14.509066,15.888201,13.760042,15.311682,14.823555,14.707341,13.439117,15.817076,13.3878565,14.051449,14.736642
1958-02-15,14.809843,16.971289,17.913677,15.126542,15.532057,15.481342,16.580154,14.732564,16.527458,15.361873,15.10263,14.59547,16.990082,13.949239,14.6409,15.925388
1958-03-15,14.918722,17.51332,18.626076,15.545633,15.842334,15.544879,16.677725,14.964974,16.844345,15.692351,15.407664,15.290944,17.83894,14.074139,14.434441,15.810786
1958-04-15,14.586823,17.59891,17.949465,15.125085,15.227568,15.28565,16.721737,14.531986,16.347153,15.492327,15.252652,14.470815,17.262032,13.3492985,13.971821,14.838968
1958-05-15,13.569968,15.930182,16.215017,14.359177,13.69435,14.484871,15.638539,13.160244,14.700477,14.844432,14.032962,13.186027,15.263346,11.542471,12.443908,13.208609
1958-06-15,11.420633,13.147478,13.742813,12.410159,11.573063,12.730355,13.596454,11.043776,11.406124,13.146961,12.494533,11.248226,12.772834,9.4556,10.832378,11.193496
1958-07-15,8.62749,11.354351,11.23245,10.806329,9.2690325,11.136196,9.941046,9.0626135,8.248572,10.933792,10.480883,8.684026,10.803024,7.5570865,8.994607,8.635703
1958-08-15,7.434649,8.305457,9.843284,8.760348,8.107147,9.180931,7.6778803,7.697727,6.984132,8.47219,8.008473,7.535595,8.964041,6.143341,7.6022277,6.725017
1958-09-15,7.2170267,7.486415,9.646296,7.995501,7.884231,8.271471,6.8636327,6.685196,6.65235,6.9124603,6.8120933,7.4051847,8.441738,6.1829567,7.270579,6.116235
1958-10-15,8.294402,8.856275,10.954325,9.535249,8.812093,9.951613,7.2951665,7.851305,7.817833,9.701788,8.847932,8.26137,9.939699,7.931716,9.028393,8.223598
1958-11-15,10.151054,11.24225,12.12528,11.0694065,10.335884,11.529932,9.934297,9.697815,10.28039,11.639055,11.077319,9.493116,12.077343,10.135691,10.869127,10.72349
1958-12-15,12.372547,13.308628,14.707962,13.03685,12.0459,13.745133,12.606714,12.323774,12.874668,13.685267,13.183056,11.297163,14.466345,12.394232,12.61318,12.945931
1959-01-15,14.283316,15.62827,16.47594,13.925813,14.140137,14.929032,14.916919,14.302952,15.379161,14.840777,14.632333,13.525458,16.147762,13.62026,13.906875,14.836717
1959-02-15,15.088525,16.74897,17.409454,14.479552,15.15284,15.210939,16.25585,15.010662,16.920288,15.658615,15.203085,14.557263,17.618103,14.275269,14.566909,15.906619
1959-03-15,15.602671,17.288578,17.643438,14.966753,15.704425,15.362848,16.763435,14.994124,17.068316,16.108665,15.463295,14.927181,18.200626,14.175675,14.151849,16.542078
1959-04-15,15.259195,17.163795,17.722452,15.105241,15.341793,15.151532,16.62618,14.302575,16.511492,16.169111,15.2247305,14.476305,17.534851,13.36125,13.725954,15.285174
1959-05-15,14.012126,16.047598,16.124302,13.881918,14.104321,14.50986,16.120394,12.93482,14.859061,15.299636,14.328448,13.286027,15.307308,11.660793,12.333187,13.576846
1959-06-15,12.107507,13.75604,13.606718,12.310006,11.786838,12.956931,13.495892,11.184065,11.857854,13.346263,12.161286,11.484216,12.931715,9.685613,10.544432,11.741393
1959-07-15,8.813145,11.00168,11.1968775,10.085884,9.240303,11.133829,10.388314,8.646225,8.97278,11.163301,9.631346,9.016782,10.819725,7.4564633,8.726718,9.440627
1959-08-15,7.185994,8.398991,9.862187,8.05022,8.208056,9.020264,8.259949,6.6339326,7.401289,9.058958,7.3442535,7.844367,8.783578,6.0631833,7.1570005,6.6239667
1959-09-15,7.0117807,7.2327228,9.363594,6.885172,8.372859,7.885996,6.982444,6.1296353,6.6018877,8.032107,5.901373,7.5980926,8.135298,5.9466047,7.399155,5.3966775
1959-10-15,8.054306,9.525193,10.607298,8.200509,9.33166,9.442118,7.7858934,6.8868375,7.8006883,9.858931,7.5519443,8.673503,9.798702,8.037156,9.160685,7.224982
1959-11-15,10.523872,11.435015,11.986882,10.183991,10.677883,11.280113,10.29735,9.348751,10.425154,11.813679,9.864768,10.227079,11.8487425,10.306265,11.103809,10.410629
1959-12-15,12.892372,13.758861,14.490366,12.716194,12.353502,13.190083,13.046123,12.260966,13.389688,13.918483,12.597807,12.35057,14.737009,12.038807,13.04061,13.244231
1960-01-15,14.891936,15.693356,16.3507,14.067656,14.100061,14.733493,15.112454,13.730291,16.059544,14.771412,14.219959,13.801535,16.320097,13.439751,14.089148,15.136983
1960-02-15,16.273577,16.931145,17.326132,14.786614,15.465514,15.154831,16.119013,14.920527,17.31177,15.728321,14.820592,15.005758,17.933329,14.048937,14.316007,16.304289
1960-03-15,16.640188,17.626755,17.902039,15.283048,15.98652,15.426137,16.598469,15.113098,17.628508,16.265755,14.9940195,15.321587,18.553652,14.181446,14.635326,16.693104
1960-04-15,16.30721,17.405048,17.298641,15.160266,15.327833,15.299089,16.183788,14.510928,16.904848,16.054867,14.825511,14.328867,18.288979,13.653361,14.098244,15.510811
1960-05-15,15.125673,16.042131,15.950409,13.670231,13.794063,14.828717,15.401567,13.320684,15.106526,15.091653,13.9421425,13.089964,16.607122,12.09926,12.688124,13.760214
1960-06-15,12.3271475,13.214989,13.534147,11.915549,11.961144,12.393964,13.219947,11.597526,11.572627,13.156376,12.611725,11.481829,13.19808,9.939493,10.926853,11.276965
1960-07-15,9.547597,10.737116,10.599939,9.631255,9.810509,10.32011,10.983445,9.173927,8.443607,10.964065,10.875961,8.780476,10.824484,7.702464,8.873777,8.629136
1960-08-15,7.665459,7.9593453,9.054837,7.3192472,8.947857,8.72961,8.66095,7.004239,6.533308,8.606643,8.126208,7.111491,9.164361,5.8186626,7.235196,6.278522
1960-09-15,7.294517,7.0637503,8.675429,6.3358164,8.995809,7.784298,8.022458,6.320197,5.9581566,7.696449,6.273299,6.672767,8.621041,5.2474656,7.428513,5.747881
1960-10-15,8.317496,8.91413,10.152685,8.053273,9.626191,9.393393,8.859196,7.547792,7.091151,9.366511,8.54057,8.04864,10.315777,7.4008946,9.223445,6.965099
1960-11-15,10.571147,11.669425,11.964151,10.41739,10.802631,11.416872,10.839068,10.153553,9.745442,11.329919,10.298186,9.995864,12.100769,10.59599,11.222629,10.256287
1960-12-15,12.896667,13.870318,14.385115,12.223303,12.368389,13.587862,12.961816,12.5258045,12.635352,13.739324,12.757109,12.315622,14.301284,12.438289,13.233244,12.654966
1961-01-15,14.683013,15.838117,16.19925,13.71898,13.876108,14.59537,14.906436,14.040874,14.771852,14.8653345,14.018709,14.186615,16.140064,13.532277,14.362531,14.834077
1961-02-15,15.511309,16.79232,17.33647,14.541204,15.380549,15.329878,15.843654,15.003726,16.233871,15.697347,14.886482,15.215926,17.838726,14.269338,14.696623,16.18108
1961-03-15,16.083145,17.48543,18.085423,15.077881,15.919445,15.691576,16.535955,15.068886,16.386286,16.074059,15.2400055,15.751457,18.416864,14.220282,14.558799,16.215767
1961-04-15,15.511372,17.090254,17.692932,15.106781,15.150591,15.358216,16.427155,14.542311,15.526429,16.052658,14.913348,15.359007,17.95446,13.677428,14.019325,15.277995
1961-05-15,13.893008,15.828873,16.398506,14.246916,13.444123,14.551529,15.344973,13.305749,13.72269,15.118024,14.056171,13.8104315,15.99457,12.243353,12.301492,13.3127165
1961-06-15,11.609587,13.726247,13.643405,12.347308,11.5201845,12.868299,12.839952,11.890578,11.426625,13.2693615,12.507119,11.208072,13.1827545,10.384111,10.560358,10.728174
1961-07-15,8.903636,11.279929,10.909508,10.183885,9.363177,10.654761,10.049644,9.797165,8.192241,11.419835,10.400039,8.332514,10.48189,8.043722,8.674574,8.838083
1961-08-15,7.4723086,8.348856,9.346495,7.9780054,8.415738,8.885479,7.9552746,8.212302,6.5703535,9.104686,7.148385,6.910854,8.190325,5.8456736,7.2868958,7.260456
1961-09-15,7.1355386,7.7943788,8.95651,7.406086,8.331168,8.063004,6.8880005,7.69365,6.1740494,8.118772,5.4009247,6.7779083,8.071369,5.2398963,7.215515,6.5647674
1961-10-15,7.838525,9.435855,10.6282425,8.765359,9.293861,9.66262,7.4490724,8.825229,7.4189568,9.827634,7.826042,7.953279,9.980715,8.274204,9.360903,7.855008
1961-11-15,9.69771,11.3295145,12.118171,10.659768,10.714474,11.111995,10.590082,10.800308,10.356605,11.843079,10.799593,9.689132,12.088516,10.500607,11.42214,10.082916
1961-12-15,11.9853735,13.964102,14.575091,12.828875,12.582265,13.220057,12.794379,13.048128,12.923663,13.825885,12.536257,11.771661,14.920758,12.551426,12.911503,13.020752
1962-01-15,14.423986,16.002596,16.133247,14.355739,14.224318,14.36668,15.192614,14.565774,15.079127,15.210971,14.013307,13.2549305,16.598665,13.85924,13.873375,14.647996
1962-02-15,15.598956,17.215038,17.435097,14.969357,15.122935,15.044082,15.61071,15.131352,16.15851,15.59774,14.612769,14.565723,17.6649,14.538086,14.63135,15.436604
1962-03-15,15.806923,17.73606,17.989906,15.235888,15.567226,15.306355,16.244698,15.304038,16.724596,15.80795,14.832143,15.102184,18.254372,14.456006,14.662346,15.484184
1962-04-15,15.282384,17.513905,17.521065,15.299907,15.279933,15.056978,16.075174,14.674275,15.919344,15.417618,14.841829,14.223371,17.89788,13.674566,13.749792,14.473659
1962-05-15,14.072523,16.321999,16.215319,14.229882,14.0328865,14.25994,15.177961,13.43097,14.094969,14.611171,13.604929,13.064873,16.375042,12.153681,12.159858,12.8341465
1962-06-15,11.60319,13.900867,14.133241,12.379922,11.50823,12.883154,12.983147,11.835603,11.431697,12.941364,11.977978,10.953182,14.086922,10.25364,10.481009,10.965876
1962-07-15,9.016567,11.397505,11.323559,10.084281,9.138342,10.9951935,10.703029,9.537612,8.49482,11.29508,9.206026,8.335166,10.993678,8.158688,8.651995,7.806496
1962-08-15,7.44857,8.285796,9.099693,8.022562,8.105294,8.298294,8.721865,7.917033,7.1207867,9.245444,6.3578305,6.919609,9.137038,6.349261,7.274216,5.770528
1962-09-15,7.279121,7.1727185,8.899221,7.1888113,8.033371,7.5786185,7.372013,7.3182874,6.565231,8.464486,4.661663,6.542208,8.488227,6.083193,7.334012,5.1824956
1962-10-15,8.544856,9.108564,10.170971,9.017558,8.959357,9.400583,7.9664645,7.975227,7.81866,9.943097,6.594908,7.8054066,10.126156,8.379221,9.327504,6.6842875
1962-11-15,10.247933,11.514481,12.179816,10.725372,10.5686245,11.191562,9.6220665,10.053736,9.862228,11.149999,10.177944,9.600426,12.077359,10.976871,11.33754,9.971917
1962-12-15,12.454594,13.863718,14.938326,12.777818,12.515161,13.116947,12.253298,12.525024,12.780746,13.8258705,12.702912,11.969849,14.581829,12.808727,13.034821,12.756903
1963-01-15,14.258852,15.742606,16.730368,14.255346,14.148382,14.61055,14.922286,14.212295,14.786785,15.368478,14.098929,13.908975,16.138237,14.016467,13.807478,14.636752
