,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
2001-11-15,8.273955,9.849817,9.771437,9.853409,8.175499,7.8693237,7.4999094,9.209277,7.5256643,8.6816025,9.219948,7.4445734,9.5068,10.688841,8.712697
2001-12-15,10.725464,11.70826,11.801141,11.622735,10.653207,10.326325,9.709841,11.1997,10.288746,10.988916,11.040286,9.866255,11.034417,12.4995985,11.740547
2002-01-15,12.990509,13.709337,13.662787,13.184285,11.84536,12.316182,11.931434,12.85053,12.558992,12.989929,12.7452545,11.766956,12.728439,13.468067,13.619858
2002-02-15,13.718969,14.921435,14.613171,13.873187,12.930069,12.973827,13.433255,13.919651,13.970117,14.198611,13.281291,12.448817,13.659342,14.032112,14.760503
2002-03-15,13.911821,15.560392,15.353756,14.088028,13.053006,12.998506,13.607784,14.195608,14.332175,14.441556,13.451229,12.6826315,13.684848,13.896643,14.565251
2002-04-15,13.656964,14.994724,14.799662,13.559439,12.404682,12.745851,13.15679,13.831986,13.479481,14.06048,12.873938,12.265148,12.943617,13.082433,13.624609
2002-05-15,12.134878,13.117813,12.9273815,12.073336,11.154764,11.117707,11.7746935,11.854471,11.695296,12.295226,11.406689,11.141181,11.3936,11.585029,11.370047
2002-06-15,9.18958,10.645782,10.37224,9.938177,8.472948,9.131578,9.445993,8.753913,8.585669,9.816379,9.483174,8.789815,9.012508,9.918747,9.010639
2002-07-15,6.0602307,7.227898,8.323787,7.566322,5.35028,6.423496,6.6845303,6.1638355,5.5105596,6.695248,6.2430787,5.489357,7.026027,8.148652,6.366694
2002-08-15,4.1209927,4.6791153,7.224032,5.680115,3.6609945,4.2009234,4.529953,4.101598,3.5800197,3.7657194,3.4461617,3.8339615,5.5191345,6.8039336,3.9045463
2002-09-15,3.894265,4.5846667,7.049463,4.966975,3.5802896,3.675717,3.9178562,3.8188264,3.2504592,3.259289,2.5789278,3.7243824,5.1465616,7.06655,3.8732445
2002-10-15,5.772419,7.1290655,8.620565,6.7378726,5.1015153,5.759601,4.916914,5.8952622,4.8948216,5.91374,4.6905575,5.4522643,7.673741,9.017918,5.6523147
2002-11-15,8.884771,9.678701,10.330063,9.337335,7.7539706,8.669282,6.6428857,8.324983,7.7607026,9.228649,7.899697,8.009234,9.9545,10.575331,8.987358
2002-12-15,11.271388,11.718851,12.231638,11.654127,10.162191,10.604023,9.34049,11.200083,10.136659,11.237676,10.428994,10.19207,11.777703,11.905721,11.67952
2003-01-15,13.01765,13.590819,14.194572,13.160687,12.133812,12.271034,11.624693,13.016534,12.52936,13.349593,12.21331,11.625745,13.34816,13.415178,13.893174
2003-02-15,13.635375,14.782162,15.39039,13.91673,13.058081,13.216373,12.94425,13.277083,13.920631,14.190424,13.154859,12.120813,13.679724,14.023911,15.0448885
2003-03-15,13.740455,15.44826,15.623866,14.12013,13.177704,13.340562,13.311802,13.3505125,14.325961,14.42655,13.337908,12.520179,13.607037,14.116065,15.088168
2003-04-15,13.271624,14.829344,14.922228,13.580361,12.525997,13.00363,12.785266,12.587654,13.821762,14.133221,12.849221,12.230244,12.958435,13.323251,13.831032
2003-05-15,11.818832,12.918525,13.02823,12.0180235,11.189789,11.294635,11.347825,11.240466,12.181162,12.463277,11.156664,11.022347,11.1834,11.744857,11.707295
2003-06-15,9.161723,10.598727,10.396689,9.834619,8.750502,9.059727,8.998835,8.59859,8.913931,9.804732,8.991596,8.7726145,9.239932,9.903147,9.270969
2003-07-15,5.921445,7.742848,8.179363,6.780554,5.5730634,6.4411936,6.423247,6.106682,5.481565,7.134374,5.2240887,5.8970246,7.549537,8.146517,6.334178
2003-08-15,3.8933916,5.295536,6.961648,4.3676906,3.4420369,4.2100215,4.5255184,4.449928,3.6282856,4.4832487,2.2587507,4.188065,5.938785,6.746493,3.4064643
2003-09-15,3.6592064,5.286591,6.8231263,3.9593468,3.247877,3.7807572,4.055095,4.1627183,3.4257584,3.6832576,1.6713374,3.9558973,5.706425,6.6621423,2.702464
2003-10-15,5.4231157,7.684877,8.515832,6.0000086,5.659576,6.399259,5.062521,5.576048,5.0684566,6.303039,3.738679,5.8671227,7.899106,9.031773,5.507749
2003-11-15,8.377214,9.886338,10.268501,9.030978,8.367034,9.062547,6.485072,7.824591,7.585633,8.971763,6.7668858,8.229341,10.0930395,10.453779,9.649222
2003-12-15,11.07969,11.698301,12.233434,11.327208,10.252769,11.02625,9.362949,10.667411,10.117087,11.321178,9.681064,10.543972,11.772735,11.843834,11.817226
2004-01-15,12.9691105,13.479091,13.931945,13.441983,11.79313,12.7341,11.376161,12.720446,12.555682,13.080689,12.1955595,12.186223,13.409321,13.307312,13.5326185
2004-02-15,13.534585,14.505997,14.736649,14.209176,12.722874,13.308805,12.799098,13.5772295,14.072134,13.913998,13.153979,13.121038,14.067893,14.1414585,14.578254
2004-03-15,13.938775,15.191497,15.1490135,14.211347,13.383225,13.641318,13.150191,13.556474,14.143813,13.955917,13.380475,12.901872,13.9671,14.057456,14.572654
2004-04-15,13.137293,14.915397,14.280363,13.75479,12.988852,13.330672,12.572318,12.691881,13.3352,13.5415325,13.130374,12.410436,13.28107,13.091617,13.651698
2004-05-15,11.665604,13.016337,12.283972,12.154371,11.509034,11.724678,10.901932,11.293204,11.696822,12.016234,11.154154,10.931124,11.534945,11.659479,11.832925
2004-06-15,8.893286,10.029477,9.76988,9.715384,8.950438,9.732063,8.468096,8.302851,8.782142,9.960465,8.672932,8.55526,9.383648,10.042882,9.265528
2004-07-15,5.3328524,7.028808,7.4436703,6.8373675,5.9876285,7.154731,6.1524506,5.321574,5.006257,7.207237,5.4844203,5.9236045,7.419065,8.148109,6.2071013
2004-08-15,3.3860464,4.859478,6.1991663,4.3644567,3.6633,4.5120077,4.0129395,3.285444,2.9253368,4.3726897,2.1368241,4.2364635,5.9130244,6.5636125,3.7787857
2004-09-15,3.1913507,4.972902,6.1025524,3.5999784,3.3300211,3.7497058,3.3250701,3.1368344,2.4916003,3.732352,1.368642,4.069332,5.4718785,6.6003084,3.5812764
2004-10-15,4.6981406,7.2171125,7.495688,5.664692,5.5194373,5.9463305,4.904934,4.5496287,3.6964622,6.435933,3.8572066,5.972287,7.8913813,8.514753,6.0249977
2004-11-15,7.880947,9.743974,9.915249,8.901893,8.350738,8.948465,6.838986,6.9919558,7.2371135,9.226217,7.40356,8.41608,10.164539,10.339888,8.543592
2004-12-15,10.3462715,11.560405,11.932667,11.190226,10.197319,11.123512,9.49565,10.138159,10.646321,11.686505,10.401769,10.209884,12.145933,12.087228,10.958339
2005-01-15,12.031661,13.683652,13.727227,12.941907,11.808428,12.9942875,11.381128,12.782791,12.896153,13.273657,12.529252,11.811079,13.147891,13.600095,13.303733
2005-02-15,12.850401,15.095235,14.663867,13.801938,12.916073,13.670939,12.720697,13.844107,13.978582,13.863493,13.438332,12.645796,13.948491,13.963844,14.55005
2005-03-15,13.017231,15.315924,15.171234,14.044852,13.297362,13.963891,12.966501,13.999025,14.432486,14.239048,13.561659,12.787092,14.08371,13.986763,14.611716
2005-04-15,12.352995,14.819792,14.538159,13.67428,12.61478,13.499157,12.37172,13.604192,13.70796,13.912116,13.005957,12.374431,13.272108,13.342662,13.541604
2005-05-15,11.1869955,13.263587,13.00406,12.15616,11.147801,11.897789,11.00399,11.515364,12.031727,12.449909,11.392192,10.86529,11.548345,11.968075,11.513149
2005-06-15,8.621092,10.739694,10.520965,10.057645,8.549594,9.92595,8.903528,8.822806,8.83517,10.2192,9.150629,8.320561,9.472259,9.922859,8.904947
2005-07-15,4.905244,7.815935,8.113548,7.270513,5.722337,7.1809015,6.6690927,6.203866,5.4624386,7.696766,5.8519945,5.724993,7.2649236,8.151253,5.264376
2005-08-15,3.025966,5.619043,6.7245936,4.652943,4.0077662,4.6275477,4.707856,4.129447,3.4534159,5.094025,2.9589243,4.2388597,5.4393206,6.622079,2.7210827
2005-09-15,2.992205,5.357677,6.8872337,4.2632666,3.9189723,3.775221,4.350331,3.7399714,3.2024891,4.051686,2.0183988,4.1144695,4.9782577,6.6870017,2.341588
2005-10-15,4.3142533,7.022538,8.447763,6.046747,6.1634564,5.930488,5.4195404,5.2791853,5.131496,6.6295996,4.195729,5.597783,7.679374,8.22866,3.962243
2005-11-15,7.368442,10.030492,10.281622,8.787446,8.558272,8.461474,7.0309343,8.395159,7.7073584,9.922258,7.575927,8.279536,10.180548,10.18155,6.973001
2005-12-15,10.3717575,12.214301,12.247095,11.184227,10.407045,11.101982,9.374601,10.8863945,10.669776,11.485542,10.638301,10.143616,11.738289,11.84086,11.23793
2006-01-15,12.315072,14.312786,13.865749,13.176027,12.083788,13.005355,11.218314,12.725924,12.876417,12.7712,12.625023,11.845739,13.266226,13.383659,12.808021
2006-02-15,13.086988,15.177833,14.849843,13.965881,12.534644,13.583429,12.701739,13.570169,14.111573,13.799981,13.283535,12.504632,13.927064,13.71126,14.03301
2006-03-15,13.339544,15.547427,15.204668,13.983585,12.777769,13.854738,13.169324,13.71423,14.266967,13.919955,13.64091,12.507385,13.715676,13.74154,14.005995
2006-04-15,12.833891,14.888848,14.343889,13.401572,12.275303,13.635519,12.653965,13.00824,13.747708,13.56922,12.938709,11.848154,12.7673435,13.404336,13.072427
2006-05-15,11.314738,13.470701,12.68737,11.67779,10.876281,12.04548,11.043676,11.607229,11.8955765,11.756047,11.167132,10.64151,11.068169,11.867848,11.057982
2006-06-15,8.056503,10.584521,10.480669,9.459378,9.012329,9.850996,8.764203,8.917007,9.001765,9.565591,9.239793,8.150184,9.349868,9.856842,8.286143
2006-07-15,4.6452193,7.6959834,8.232109,6.6237392,6.1468945,7.314586,6.356064,5.965846,5.0647225,6.0377455,6.5603213,5.5046487,7.3590465,8.1216955,5.4620404
2006-08-15,2.7668989,5.714761,6.892249,4.0850677,4.499035,4.369311,4.373486,3.5046544,3.0442345,3.3350782,4.1318865,3.9477196,5.3213153,6.506727,3.5697145
2006-09-15,2.5726855,5.821349,6.956834,3.676948,4.5054383,3.4491954,3.7964735,2.7253852,2.727803,2.870245,3.209892,3.7532032,4.862088,6.565379,3.3382015
2006-10-15,4.173811,8.047378,8.3461275,6.2434144,6.164097,6.246047,4.7191005,4.5192327,4.7484493,5.144201,5.2602515,5.3533025,7.555305,8.638786,5.2270947
2006-11-15,7.339581,10.27438,10.2813835,8.921673,8.289904,9.568472,6.596212,7.52465,7.373329,8.6760845,8.088918,8.083462,9.881331,10.277304,7.389301
2006-12-15,9.578723,12.215851,12.375558,11.260215,10.235511,11.318029,9.375891,10.825981,10.328409,11.232923,10.316031,10.020961,11.720582,12.056555,10.610893
2007-01-15,11.956826,13.969889,14.536005,12.830487,12.5057745,12.898366,11.597442,12.679735,12.92702,13.144785,12.278541,11.4648,13.146473,13.241832,12.951334
2007-02-15,12.86246,15.155867,15.439447,13.550094,13.627857,13.650397,12.71061,13.465218,13.729455,13.693437,13.1814165,12.379053,13.9518385,13.849323,14.202377
2007-03-15,13.279134,15.399508,15.998452,13.852813,13.912682,13.944914,13.086046,13.424279,14.067085,13.904319,13.678338,12.433501,13.857951,13.652637,14.45047
2007-04-15,12.747432,15.207934,15.295408,13.550786,13.207227,13.525431,12.721586,12.952022,13.660404,13.3198395,13.310884,11.962468,12.9765835,13.030789,13.381269
2007-05-15,11.37144,13.797872,13.291821,12.000205,11.3003645,12.110038,11.605653,11.307615,11.839288,11.501335,11.583378,10.512477,11.231758,11.533732,11.111831
2007-06-15,8.719932,10.846246,10.668571,9.543599,8.722869,9.764694,9.307328,8.485806,8.404821,9.3706045,9.283284,8.17844,9.248423,9.637037,8.451608
2007-07-15,5.047654,7.6232276,8.050322,6.2762113,6.2430615,7.0460825,6.457746,5.7061076,5.295285,6.228389,6.3281245,5.5627794,6.750914,7.9124336,5.1218767
2007-08-15,2.8772786,5.29159,6.456423,3.5364473,4.6300197,4.1741395,3.9144857,3.2817197,3.456273,3.055439,2.970662,4.0511403,4.99294,6.5495367,2.359721
2007-09-15,2.6753957,5.6604176,6.4028077,2.8504076,4.4639564,3.2788048,3.2955427,2.621365,3.105549,2.7339585,1.6560143,3.715521,4.6084905,6.5323796,2.387594
2007-10-15,4.4550276,7.89503,8.434039,5.137775,6.329442,6.196114,4.61047,4.64458,4.486103,5.268757,4.759708,5.2543416,6.7843227,8.7351675,4.8753715
2007-11-15,7.4469857,10.183835,10.658463,7.824391,8.690546,8.840278,6.9495807,7.736337,7.694771,8.573006,8.08464,7.567224,9.36031,10.684178,8.04461
2007-12-15,10.307855,12.2732725,12.80184,10.628874,10.347574,11.196472,9.926324,10.71308,10.714136,11.022136,10.392633,9.751707,11.634751,11.932115,10.981129
2008-01-15,12.08493,14.322306,14.815823,13.02473,11.964193,13.219201,11.955053,12.9158325,12.588081,12.929823,12.514202,11.554127,12.961654,13.429849,13.232846
2008-02-15,12.881281,15.319523,15.924212,13.823301,12.910344,13.855137,12.98169,13.603266,13.468704,13.511958,13.306431,12.471953,13.746837,14.078865,14.251902
2008-03-15,13.112335,15.421136,16.255852,13.970763,13.230872,13.974011,13.411978,14.003801,13.9058695,13.621359,13.363292,12.86004,13.838629,14.072247,14.60216
2008-04-15,12.745478,14.912432,15.710769,13.77986,12.710046,13.438209,12.679524,13.376968,12.989993,13.417394,12.918813,12.138375,13.012173,13.710684,13.670194
2008-05-15,11.074279,13.227328,13.808763,12.111822,11.159658,11.855035,11.126026,11.750753,11.400555,11.887257,11.403633,10.718748,11.069205,12.177065,10.951041
2008-06-15,8.019755,10.6128235,11.04345,9.612577,8.485675,9.61647,8.957337,8.81823,8.49061,9.408,9.220204,8.306084,9.02866,10.110138,8.057779
2008-07-15,4.8705096,7.2616067,8.678162,6.4826493,6.394094,6.9944663,6.49434,5.75986,5.009794,6.7728534,5.6831193,5.313583,6.498874,8.000078,5.2376246
2008-08-15,2.9483745,4.902637,7.3658,3.2955768,4.6627145,4.143155,4.620724,3.2428606,3.109669,3.732181,2.3143342,3.602679,4.4247117,6.271208,2.8957891
2008-09-15,2.8455377,5.0501475,7.209171,2.5410154,4.4156585,2.9603407,4.037798,2.3927605,2.9225786,2.7296247,1.6010393,3.5015206,4.1766667,6.1496677,2.5524733
2008-10-15,4.546001,6.811226,9.077155,5.462953,6.6579638,5.841478,5.1368318,4.360988,4.456022,4.9762597,3.9088132,4.9144125,6.144426,8.315877,4.324508
2008-11-15,7.7577076,9.800758,10.886976,8.9476185,8.906577,8.440841,6.7241516,7.573491,7.2428927,8.650733,7.7721786,7.215835,8.930835,10.624755,7.177292
2008-12-15,10.050854,12.143234,12.797955,11.267062,10.957547,10.906279,9.503551,10.352892,10.20781,11.178718,10.074462,9.467058,11.3555765,12.204477,10.8721
2009-01-15,11.712889,13.912316,14.18546,13.116986,12.616604,12.833823,11.50795,12.691582,12.864838,12.969969,12.629399,11.195741,13.264878,13.599216,12.6543865
2009-02-15,12.900006,15.266633,15.185665,14.045437,13.800028,13.6321,13.062633,13.542826,13.841656,13.559684,13.391792,12.484861,13.860667,14.331172,13.446848
2009-03-15,13.211634,15.864258,15.909414,14.140306,13.908193,13.842897,13.4693575,13.704577,14.033751,13.839192,13.431575,12.899345,13.848471,14.250276,13.578208
2009-04-15,12.935089,15.281223,15.349582,13.732015,13.431226,13.561529,12.911287,13.247533,13.526123,13.515088,12.929609,12.219123,12.928567,13.555734,12.699968
2009-05-15,11.638006,13.582453,13.035855,12.200444,11.969523,11.912738,11.438441,11.533311,11.546907,11.970556,11.270553,10.816169,11.236482,11.749112,10.70921
2009-06-15,8.779699,11.186758,10.700164,9.868759,9.281908,9.60034,9.120551,8.597478,8.3786125,9.420908,9.199219,8.234985,9.238883,9.768365,8.361286
2009-07-15,5.262773,7.8726015,8.343374,7.186379,6.6204877,7.0736613,6.4290514,5.618115,5.1579576,5.7833652,5.5016265,5.069868,6.8573895,7.741033,5.868778
2009-08-15,3.1581318,5.311547,6.731329,5.0379915,4.733276,4.7813177,3.9520695,2.4015238,3.1058407,2.1048162,1.7025054,3.3526647,5.0815663,6.1931186,3.630667
2009-09-15,2.8788788,5.4763093,6.68923,4.210458,4.4261117,3.8691573,3.2050097,1.6535114,2.7109218,1.2029583,0.947074,3.0878718,4.481216,6.081948,3.4087863
2009-10-15,4.6738524,7.4570036,8.506157,6.114577,6.373513,6.133285,4.7391243,3.207612,4.169399,4.206321,3.945382,4.8998537,6.5132923,8.135008,5.0486493
2009-11-15,8.122941,10.332547,10.501729,8.834435,8.690919,8.479999,7.001999,7.231586,7.1349745,7.757059,7.313076,8.023982,9.748002,10.006006,7.3093424
2009-12-15,10.189081,12.426127,12.388891,11.273206,10.720632,10.782757,9.429538,10.353951,9.98678,10.307533,9.85486,10.067741,12.012997,11.775357,10.63682
2010-01-15,12.29048,14.178179,13.988771,12.885588,12.547382,12.912383,11.865661,12.587498,12.290617,12.734665,11.995062,11.890182,13.610042,13.415654,12.721871
2010-02-15,13.342809,15.570917,15.311131,13.633613,13.316767,13.609751,13.239262,13.351191,13.549654,13.438814,12.9666815,12.805667,13.998011,13.825549,13.738056
2010-03-15,13.532922,15.540093,15.715237,13.7969055,13.48228,13.916162,13.512149,13.631837,13.8455515,13.766974,13.415114,12.824525,13.826109,13.689527,13.660394
2010-04-15,13.29804,15.358528,14.983498,13.074309,13.007677,13.564248,13.042949,12.81054,13.350103,13.396525,12.959624,12.337018,13.159614,13.459813,12.78918
2010-05-15,11.938852,13.7495,13.074888,11.5184965,11.265365,11.966366,11.4514065,11.323379,11.422693,12.073997,11.379858,10.995084,11.491541,11.921108,11.134759
2010-06-15,8.89621,10.946482,10.659759,9.056379,9.079989,9.787394,9.3395,8.777797,8.305844,9.89666,9.231229,8.523873,9.451708,9.71064,8.437564
2010-07-15,4.941968,7.7525907,8.008917,6.1351514,6.100321,6.955577,6.632696,6.1538343,5.0430136,6.7566543,6.3969135,5.4802623,6.827191,7.905951,5.6921773
2010-08-15,2.6869254,5.137133,6.5606174,3.654433,4.3930783,4.4029694,4.299861,4.0593925,3.2688687,3.8331883,3.253035,3.3431404,4.6643057,6.3838625,3.2149603
2010-09-15,2.604442,5.586924,6.740465,3.1044307,4.253824,3.848209,3.7474208,3.9031336,2.9441874,3.0328975,2.4323232,2.9916382,3.9519145,6.476914,3.006474
